DATASONICH	SECONDS	NANOSECONDS	DIAG	U	V	W	SOS	TEMP	AIN1	AIN2	AIN3	AIN4	CHK
DATADAQMH	SECONDS	NANOSECONDS	THERMISTOR_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SWC_1_1_1	TS_1_1_1	SWC_2_1_1	TS_2_1_1	SWC_3_1_1	TS_3_1_1	SWC_4_1_1	TS_4_1_1	SWC_5_1_1	TS_5_1_1	SWC_6_1_1	TS_6_1_1	TC_1_1_1	TSENSOR_1_1_1	SHFSENS_1_1_1	SHF_1_1_1	SHFSENS_2_1_1	SHF_2_1_1	SHFSENS_3_1_1	SHF_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	TCNR4_C_1_1_1	RN_1_1_1	ALB_1_1_1	TA_1_1_1	RH_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	DAQM_V_1_1_1	DAQM_T_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	CHK
DATADAQMU	seconds	nanoseconds	OTHER	AMP	AMP	AMP	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	C	C	NONE	W+1m-2	NONE	W+1m-2	NONE	W+1m-2	W+1m-2	W+1m-2	W+1m-2	W+1m-2	C	W+1m-2	dimensionless	C	%	umol+1m-2s-1	mm	C	C	C	V	C	Other	V	V	CHK
DATASONIC	1784349810	92390128	0	1.471	-2.441	-0.134	347.19	26.81	0	0	0	0	035
DATASONIC	1784349810	142310859	0	1.571	-2.547	-0.07	347.109	26.67	0	0	0	0	093
DATASONIC	1784349810	192282629	0	1.624	-1.714	-0.513	347.132	26.71	0	0	0	0	136
DATASONIC	1784349810	242250941	0	1.696	-1.921	-0.574	347.103	26.66	0	0	0	0	142
DATASONIC	1784349810	292197879	0	1.893	-2.088	-0.452	347.132	26.71	0	0	0	0	164
DATASONIC	1784349810	342171149	0	1.98	-1.657	-0.111	347.109	26.67	0	0	0	0	093
DATAGPS	1784349810	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	000
DATASONIC	1784349810	392116295	0	1.974	-1.522	0.033	347.132	26.71	0	0	0	0	090
DATASONIC	1784349810	442088149	0	2.063	-1.416	-0.167	347.12	26.69	0	0	0	0	093
DATASONIC	1784349810	492034170	0	1.808	-1.289	-0.199	347.19	26.81	0	0	0	0	103
DATASONIC	1784349810	542005440	0	1.675	-1.571	-0.085	347.201	26.83	0	0	0	0	130
DATASONIC	1784349810	591978419	0	1.683	-1.737	-0.267	347.172	26.78	0	0	0	0	175
DATASONIC	1784349810	641924023	0	1.612	-1.86	-0.239	347.219	26.86	0	0	0	0	094
DATASONIC	1784349810	691868295	0	2.118	-1.804	-0.425	347.091	26.64	0	0	0	0	156
DATASONIC	1784349810	741840982	0	2.081	-2.33	0.086	347.132	26.71	0	0	0	0	043
DATASONIC	1784349810	791786378	0	2.266	-1.924	0.102	347.138	26.72	0	0	0	0	113
DATASONIC	1784349810	841758648	0	2.226	-1.671	-0.187	347.149	26.74	0	0	0	0	165
DATASONIC	1784349810	891704086	0	1.924	-1.774	-0.036	347.161	26.76	0	0	0	0	154
DATASONIC	1784349810	941675856	0	1.808	-1.473	0.048	347.161	26.76	0	0	0	0	117
DATASONIC	1784349810	991647376	0	1.833	-1.504	-0.354	347.19	26.81	0	0	0	0	106
DATASONIC	1784349811	41591314	0	1.766	-1.536	-0.19	347.19	26.81	0	0	0	0	251
DATASONIC	1784349811	91564085	0	1.764	-2.016	-0.063	347.242	26.9	0	0	0	0	042
DATASONIC	1784349811	141509189	0	1.919	-1.803	-0.186	347.201	26.83	0	0	0	0	146
DATASONIC	1784349811	191481501	0	1.616	-1.848	-0.27	347.219	26.86	0	0	0	0	099
DATASONIC	1784349811	241426856	0	1.656	-1.814	-0.021	347.178	26.79	0	0	0	0	152
DATASONIC	1784349811	291396751	0	1.431	-1.737	0.025	347.19	26.81	0	0	0	0	050
DATASONIC	1784349811	341370604	0	1.573	-1.522	0.1	347.172	26.78	0	0	0	0	242
DATAGPS	1784349811	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	001
DATASONIC	1784349811	391316959	0	1.645	-1.825	0.055	347.149	26.74	0	0	0	0	115
DATASONIC	1784349811	441264230	0	1.775	-2.554	0.225	347.138	26.72	0	0	0	0	094
DATASONIC	1784349811	491233876	0	1.793	-2.769	0.339	347.109	26.67	0	0	0	0	127
DATASONIC	1784349811	541179564	0	1.792	-2.307	0.159	347.132	26.71	0	0	0	0	104
DATASONIC	1784349811	591152084	0	2.09	-2.181	-0.197	347.149	26.74	0	0	0	0	099
DATASONIC	1784349811	641098606	0	1.708	-2.581	-0.262	347.068	26.6	0	0	0	0	101
DATASONIC	1784349811	691068627	0	1.441	-2.45	-0.317	347.08	26.62	0	0	0	0	044
DATASONIC	1784349811	741063855	0	2.109	-2.222	-0.086	347.132	26.71	0	0	0	0	134
DATASONIC	1784349811	791011209	0	2.005	-2.057	-0.066	347.12	26.69	0	0	0	0	080
DATASONIC	1784349811	840936857	0	1.749	-2.08	0.039	347.109	26.67	0	0	0	0	070
DATASONIC	1784349811	890930835	0	1.853	-1.921	0.029	347.103	26.66	0	0	0	0	104
DATASONIC	1784349811	940876398	0	1.804	-1.475	-0.052	347.132	26.71	0	0	0	0	152
DATASONIC	1784349811	990830211	0	1.56	-1.337	0.029	347.132	26.71	0	0	0	0	038
DATASONIC	1784349812	40820272	0	1.498	-1.322	-0.032	347.132	26.71	0	0	0	0	074
DATASONIC	1784349812	90764835	0	1.447	-1.143	0.008	347.091	26.64	0	0	0	0	050
DATASONIC	1784349812	140733314	0	1.315	-1.33	0.067	347.103	26.66	0	0	0	0	027
DATASONIC	1784349812	190685127	0	1.119	-1.595	-0.096	347.103	26.66	0	0	0	0	150
DATASONIC	1784349812	240629232	0	1.258	-1.751	-0.004	347.091	26.64	0	0	0	0	132
DATASONIC	1784349812	290600003	0	1.409	-1.006	-0.242	347.08	26.62	0	0	0	0	065
DATASONIC	1784349812	340547524	0	1.61	-1.437	0.045	347.08	26.62	0	0	0	0	245
DATAGPS	1784349812	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	042
DATASONIC	1784349812	390524711	0	1.52	-1.432	0.22	347.132	26.71	0	0	0	0	231
DATASONIC	1784349812	440463108	0	1.564	-1.315	0.106	347.039	26.55	0	0	0	0	088
DATASONIC	1784349812	490435295	0	1.677	-1.355	0.133	347.039	26.55	0	0	0	0	108
DATASONIC	1784349812	540405691	0	1.796	-1.406	0.26	347.022	26.52	0	0	0	0	042
DATASONIC	1784349812	590380128	0	1.829	-1.71	0.379	347.039	26.55	0	0	0	0	061
DATASONIC	1784349812	640306859	0	2.162	-1.796	0.032	346.999	26.48	0	0	0	0	121
DATASONIC	1784349812	690268421	0	1.527	-1.873	-0.29	347.051	26.57	0	0	0	0	101
DATASONIC	1784349812	740219651	0	1.366	-1.476	-0.224	347.062	26.59	0	0	0	0	147
DATASONIC	1784349812	790212712	0	1.566	-1.371	-0.118	347.062	26.59	0	0	0	0	141
DATASONIC	1784349812	840161567	0	1.342	-1.203	-0.021	347.028	26.53	0	0	0	0	123
DATASONIC	1784349812	890129004	0	1.372	-1.132	-0.164	347.051	26.57	0	0	0	0	130
DATASONIC	1784349812	940053568	0	1.425	-1.101	-0.046	347.062	26.59	0	0	0	0	135
DATASONIC	1784349812	990027630	0	1.745	-1.185	0.198	347.028	26.53	0	0	0	0	107
DATASONIC	1784349813	39968152	0	1.856	-1.123	0.182	346.993	26.47	0	0	0	0	068
DATASONIC	1784349813	89962630	0	2.488	-1.058	0.08	347.051	26.57	0	0	0	0	013
DATASONIC	1784349813	139907235	0	2.399	-0.979	0.051	347.062	26.59	0	0	0	0	119
DATASONIC	1784349813	189863506	0	2.15	-0.982	0.105	347.028	26.53	0	0	0	0	053
DATASONIC	1784349813	239837610	0	1.849	-0.997	0.156	347.039	26.55	0	0	0	0	124
DATASONIC	1784349813	289800214	0	1.64	-1.208	0.231	347.051	26.57	0	0	0	0	036
DATASONIC	1784349813	339723111	0	1.5	-1.116	0.138	347.01	26.5	0	0	0	0	131
DATAGPS	1784349813	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	043
DATASONIC	1784349813	389715131	0	1.293	-1.306	0.021	346.981	26.45	0	0	0	0	096
DATASONIC	1784349813	439660736	0	1.612	-1.427	0.151	346.929	26.36	0	0	0	0	107
DATASONIC	1784349813	489617675	0	1.568	-1.156	-0.048	346.923	26.35	0	0	0	0	168
DATASONIC	1784349813	539604821	0	1.543	-1.267	-0.269	346.929	26.36	0	0	0	0	161
DATASONIC	1784349813	589550052	0	1.646	-1.149	-0.039	346.912	26.33	0	0	0	0	149
DATASONIC	1784349813	639505908	0	1.948	-1.124	-0.382	346.958	26.41	0	0	0	0	163
DATASONIC	1784349813	689470429	0	2.01	-1.095	-0.137	347.028	26.53	0	0	0	0	097
DATASONIC	1784349813	739419618	0	1.737	-1.037	-0.344	347.138	26.72	0	0	0	0	158
DATASONIC	1784349813	789384099	0	1.883	-0.78	-0.161	347.172	26.78	0	0	0	0	126
DATASONIC	1784349813	839359870	0	1.773	-0.851	0.032	347.161	26.76	0	0	0	0	114
DATASONIC	1784349813	889301684	0	1.531	-0.875	-0.09	347.062	26.59	0	0	0	0	109
DATASONIC	1784349813	939256623	0	1.692	-0.493	-0.098	347.08	26.62	0	0	0	0	113
DATASONIC	1784349813	989225145	0	1.811	-0.414	0.268	346.958	26.41	0	0	0	0	111
DATASONIC	1784349814	39187375	0	1.625	-0.459	0.091	346.923	26.35	0	0	0	0	063
DATASONIC	1784349814	89125481	0	1.867	-0.508	-0.435	346.981	26.45	0	0	0	0	113
DATASONIC	1784349814	139092461	0	1.288	-1.511	-0.924	347.028	26.53	0	0	0	0	145
DATASONIC	1784349814	189030776	0	1.475	-1.054	-0.669	347.062	26.59	0	0	0	0	161
DATASONIC	1784349814	239001673	0	1.241	-1.007	-0.186	347.08	26.62	0	0	0	0	080
DATASONIC	1784349814	288951695	0	1.143	-1.181	0.235	347.022	26.52	0	0	0	0	099
DATASONIC	1784349814	338919508	0	1.055	-1.426	0.495	347.028	26.53	0	0	0	0	111
DATASONIC	1784349814	388912862	0	0.967	-1.158	0.557	347.028	26.53	0	0	0	0	124
DATAGPS	1784349814	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	044
DATASONIC	1784349814	438845386	0	1.159	-1.369	0.791	347.051	26.57	0	0	0	0	124
DATASONIC	1784349814	488836573	0	1.035	-0.87	0.745	347.039	26.55	0	0	0	0	071
DATASONIC	1784349814	538778346	0	1.301	-1.137	0.422	346.993	26.47	0	0	0	0	112
DATASONIC	1784349814	588728826	0	1.513	-1.709	0.108	346.9	26.31	0	0	0	0	011
DATASONIC	1784349814	638677016	0	1.426	-1.6	0.537	346.848	26.22	0	0	0	0	011
DATASONIC	1784349814	688667870	0	1.272	-1.614	0.594	346.819	26.17	0	0	0	0	128
DATASONIC	1784349814	738618809	0	1.363	-1.667	0.574	346.848	26.22	0	0	0	0	127
DATASONIC	1784349814	788587914	0	1.526	-1.576	0.635	346.842	26.21	0	0	0	0	125
DATASONIC	1784349814	838529395	0	1.332	-1.339	0.667	346.912	26.33	0	0	0	0	118
DATASONIC	1784349814	888500208	0	1.586	-1.876	0.602	346.889	26.29	0	0	0	0	129
DATASONIC	1784349814	938451230	0	1.661	-1.326	0.385	346.9	26.31	0	0	0	0	254
DATASONIC	1784349814	988407044	0	1.867	-1.385	0.453	347.039	26.55	0	0	0	0	122
DATASONIC	1784349815	38341609	0	1.852	-1.524	0.138	347.323	27.04	0	0	0	0	045
DATASONIC	1784349815	88343254	0	1.963	-1.434	0.052	347.329	27.05	0	0	0	0	053
DATASONIC	1784349815	138290027	0	2.101	-1.421	-0.175	347.323	27.04	0	0	0	0	121
DATASONIC	1784349815	188238841	0	3.014	-1.383	-0.401	347.34	27.07	0	0	0	0	089
DATASONIC	1784349815	238231653	0	2.657	-1.564	-0.611	347.398	27.17	0	0	0	0	157
DATASONIC	1784349815	288148927	0	2.952	-1.361	-0.338	347.398	27.17	0	0	0	0	172
DATASONIC	1784349815	338121865	0	2.425	-1.387	-0.306	347.398	27.17	0	0	0	0	158
DATAGPS	1784349815	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	045
DATASONIC	1784349815	388067638	0	1.814	-1.579	-0.622	347.421	27.21	0	0	0	0	157
DATASONIC	1784349815	438040283	0	1.984	-1.457	-0.536	347.381	27.14	0	0	0	0	154
DATASONIC	1784349815	488009591	0	2.018	-1.446	-0.586	347.45	27.26	0	0	0	0	110
DATASONIC	1784349815	537954151	0	1.745	-1.424	-0.51	347.381	27.14	0	0	0	0	095
DATASONIC	1784349815	587926626	0	1.843	-1.264	-0.837	347.421	27.21	0	0	0	0	160
DATASONIC	1784349815	637879810	0	2.011	-1.497	-0.235	347.271	26.95	0	0	0	0	159
DATASONIC	1784349815	687843036	0	2.837	-0.985	-0.5	347.311	27.02	0	0	0	0	055
DATASONIC	1784349815	737763679	0	3.048	-1.101	-0.01	347.178	26.79	0	0	0	0	109
DATASONIC	1784349815	787763862	0	2.159	-1.863	0.068	347.12	26.69	0	0	0	0	079
DATASONIC	1784349815	837730962	0	2.044	-1.8	0.224	347.109	26.67	0	0	0	0	005
DATASONIC	1784349815	887677438	0	1.957	-1.656	-0.2	347.091	26.64	0	0	0	0	075
DATASONIC	1784349815	937621914	0	2.333	-1.674	-0.406	347.103	26.66	0	0	0	0	148
DATASONIC	1784349815	987599931	0	2.549	-1.807	0.157	347.039	26.55	0	0	0	0	137
DATASONIC	1784349816	37540199	0	2.633	-1.816	0.207	347.132	26.71	0	0	0	0	050
DATASONIC	1784349816	87489925	0	2.499	-1.487	0.485	347.12	26.69	0	0	0	0	042
DATASONIC	1784349816	137465400	0	2.29	-1.708	0.663	347.028	26.53	0	0	0	0	051
DATASONIC	1784349816	187430959	0	1.932	-1.42	0.652	347.103	26.66	0	0	0	0	056
DATASONIC	1784349816	237374977	0	2.365	-1.741	0.953	347.132	26.71	0	0	0	0	116
DATASONIC	1784349816	287329202	0	1.665	-2.044	0.968	347.19	26.81	0	0	0	0	064
DATASONIC	1784349816	337293178	0	1.805	-2.178	0.85	347.132	26.71	0	0	0	0	061
DATAGPS	1784349816	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	046
DATASONIC	1784349816	387291777	0	1.667	-1.88	0.851	347.109	26.67	0	0	0	0	084
DATASONIC	1784349816	437213629	0	1.82	-1.851	0.574	347.12	26.69	0	0	0	0	008
DATASONIC	1784349816	487186771	0	1.848	-1.655	0.45	347.091	26.64	0	0	0	0	075
DATASONIC	1784349816	537153413	0	1.925	-1.632	0.37	347.062	26.59	0	0	0	0	052
DATASONIC	1784349816	587100389	0	1.946	-1.416	0.245	347.039	26.55	0	0	0	0	113
DATASONIC	1784349816	637052406	0	1.845	-1.464	0.143	347.08	26.62	0	0	0	0	049
DATASONIC	1784349816	687044256	0	1.619	-1.337	0.081	347.103	26.66	0	0	0	0	105
DATASONIC	1784349816	736967191	0	1.814	-1.613	0.111	347.08	26.62	0	0	0	0	052
DATASONIC	1784349816	786942124	0	1.949	-1.496	-0.243	347.138	26.72	0	0	0	0	168
DATASONIC	1784349816	836904433	0	1.996	-1.666	-0.006	347.201	26.83	0	0	0	0	156
DATASONIC	1784349816	886877825	0	1.88	-1.713	0.08	347.109	26.67	0	0	0	0	030
DATASONIC	1784349816	936823676	0	2.302	-1.721	0.041	347.028	26.53	0	0	0	0	098
DATASONIC	1784349816	986798610	0	2.423	-1.443	0.127	347.028	26.53	0	0	0	0	112
DATASONIC	1784349817	36714128	0	2.605	-1.564	0.132	347.132	26.71	0	0	0	0	041
DATASONIC	1784349817	86714811	0	2.504	-1.23	0.202	347.23	26.88	0	0	0	0	198
DATASONIC	1784349817	136665495	0	2.716	-1.364	-0.144	347.259	26.93	0	0	0	0	165
DATASONIC	1784349817	186630512	0	2.864	-1.341	-0.082	347.282	26.97	0	0	0	0	152
DATASONIC	1784349817	236600321	0	2.502	-1.429	-0.275	347.288	26.98	0	0	0	0	150
DATASONIC	1784349817	286552630	0	2.841	-1.261	-0.179	347.259	26.93	0	0	0	0	160
DATASONIC	1784349817	336469649	0	2.728	-1.172	-0.524	347.259	26.93	0	0	0	0	172
DATAGPS	1784349817	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	047
DATASONIC	1784349817	386441957	0	2.706	-0.717	-0.199	347.259	26.93	0	0	0	0	177
DATASONIC	1784349817	436415682	0	2.144	-1.014	-0.59	347.248	26.91	0	0	0	0	099
DATASONIC	1784349817	486364068	0	2.44	-0.838	-1.52	347.282	26.97	0	0	0	0	067
DATASONIC	1784349817	536308954	0	1.925	-1.077	-1.263	347.271	26.95	0	0	0	0	164
DATASONIC	1784349817	586299755	0	1.873	-1.205	-0.539	347.248	26.91	0	0	0	0	177
DATASONIC	1784349817	636249474	0	1.902	-1.884	-0.159	347.219	26.86	0	0	0	0	172
DATASONIC	1784349817	686243358	0	1.514	-1.916	-0.18	347.213	26.85	0	0	0	0	106
DATASONIC	1784349817	736161745	0	1.529	-2.284	0.294	347.201	26.83	0	0	0	0	110
DATASONIC	1784349817	786134713	0	1.906	-1.465	0.351	347.19	26.81	0	0	0	0	060
DATASONIC	1784349817	836102014	0	1.8	-1.42	0.528	347.103	26.66	0	0	0	0	192
DATASONIC	1784349817	886049108	0	1.894	-1.213	0.217	347.08	26.62	0	0	0	0	059
DATASONIC	1784349817	935998036	0	1.94	-1.453	0.218	347.08	26.62	0	0	0	0	018
DATASONIC	1784349817	985994045	0	1.691	-1.792	0.288	347.109	26.67	0	0	0	0	138
DATASONIC	1784349818	35913390	0	1.57	-1.747	0.267	347.132	26.71	0	0	0	0	007
DATASONIC	1784349818	85886441	0	1.6	-1.785	0.128	347.138	26.72	0	0	0	0	225
DATASONIC	1784349818	135833910	0	1.754	-1.306	0.464	347.103	26.66	0	0	0	0	099
DATASONIC	1784349818	185814753	0	1.133	-1.153	0.672	347.103	26.66	0	0	0	0	100
DATASONIC	1784349818	235762930	0	1.369	-0.912	0.502	347.068	26.6	0	0	0	0	056
DATASONIC	1784349818	285736732	0	1.368	-1.377	0.325	347.08	26.62	0	0	0	0	066
DATASONIC	1784349818	335669660	0	1.623	-1.552	0.418	347.068	26.6	0	0	0	0	063
DATAGPS	1784349818	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	048
DATASONIC	1784349818	385659085	0	1.261	-1.051	0.34	347.039	26.55	0	0	0	0	056
DATASONIC	1784349818	435585930	0	1.799	-1.707	0.507	347.028	26.53	0	0	0	0	122
DATASONIC	1784349818	485575856	0	1.763	-1.919	0.231	347.138	26.72	0	0	0	0	126
DATASONIC	1784349818	535520075	0	1.884	-1.296	-0.008	347.138	26.72	0	0	0	0	154
DATASONIC	1784349818	585492460	0	1.5	-1.352	-0.175	347.149	26.74	0	0	0	0	056
DATASONIC	1784349818	635428013	0	1.464	-1.266	-0.407	347.172	26.78	0	0	0	0	152
DATASONIC	1784349818	685373690	0	1.438	-1.679	-0.004	347.103	26.66	0	0	0	0	160
DATASONIC	1784349818	735340575	0	1.337	-1.66	0.326	347.109	26.67	0	0	0	0	061
DATASONIC	1784349818	785315585	0	1.315	-1.857	0.604	347.051	26.57	0	0	0	0	115
DATASONIC	1784349818	835277053	0	0.882	-1.798	0.705	347.01	26.5	0	0	0	0	014
DATASONIC	1784349818	885250272	0	1.397	-1.853	0.482	346.952	26.4	0	0	0	0	070
DATASONIC	1784349818	935190407	0	1.368	-1.91	0.535	346.97	26.43	0	0	0	0	015
DATASONIC	1784349818	985167042	0	2.086	-1.346	0.066	347.149	26.74	0	0	0	0	118
DATASONIC	1784349819	35088762	0	2.019	-1.484	-0.139	347.161	26.76	0	0	0	0	109
DATASONIC	1784349819	85087563	0	1.451	-1.412	-0.821	347.178	26.79	0	0	0	0	111
DATASONIC	1784349819	135007366	0	1.695	-1.814	-0.546	347.201	26.83	0	0	0	0	150
DATASONIC	1784349819	185001083	0	1.607	-1.946	-0.404	347.172	26.78	0	0	0	0	148
DATASONIC	1784349819	234971218	0	1.806	-2.085	-0.171	347.219	26.86	0	0	0	0	157
DATASONIC	1784349819	284898480	0	1.672	-2.042	-0.08	347.138	26.72	0	0	0	0	111
DATASONIC	1784349819	334869948	0	1.521	-1.611	-0.202	347.172	26.78	0	0	0	0	156
DATASONIC	1784349819	384839499	0	1.844	-1.908	0.147	347.172	26.78	0	0	0	0	139
DATAGPS	1784349819	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	049
DATASONIC	1784349819	434789385	0	1.605	-2.234	0.118	347.172	26.78	0	0	0	0	119
DATASONIC	1784349819	484737760	0	1.821	-1.742	-0.249	347.161	26.76	0	0	0	0	163
DATASONIC	1784349819	534675011	0	1.896	-1.777	-0.034	347.161	26.76	0	0	0	0	161
DATASONIC	1784349819	584654969	0	1.84	-1.733	-0.029	347.172	26.78	0	0	0	0	126
DATASONIC	1784349819	634599262	0	1.82	-1.961	-0.135	347.103	26.66	0	0	0	0	106
DATASONIC	1784349819	684585970	0	2.187	-1.816	0.033	347.132	26.71	0	0	0	0	116
DATASONIC	1784349819	734515305	0	2.059	-1.67	0.206	347.12	26.69	0	0	0	0	003
DATASONIC	1784349819	784508554	0	1.86	-1.562	0.308	347.103	26.66	0	0	0	0	064
DATASONIC	1784349819	834459221	0	2.031	-1.954	-0.005	347.12	26.69	0	0	0	0	093
DATASONIC	1784349819	884400931	0	1.824	-2.598	0.092	347.091	26.64	0	0	0	0	117
DATASONIC	1784349819	934343765	0	1.704	-2.232	-0.303	347.109	26.67	0	0	0	0	149
DATASONIC	1784349819	984313515	0	1.525	-2.442	-0.044	347.091	26.64	0	0	0	0	147
DATASONIC	1784349820	34277807	0	1.428	-2.032	0.083	347.091	26.64	0	0	0	0	045
DATASONIC	1784349820	84214308	0	1.547	-2.113	0.117	347.068	26.6	0	0	0	0	245
DATASONIC	1784349820	134174308	0	1.557	-2.193	0.107	347.01	26.5	0	0	0	0	240
DATASONIC	1784349820	184133809	0	1.67	-2.125	0.028	347.068	26.6	0	0	0	0	253
DATASONIC	1784349820	234096309	0	1.146	-2.135	-0.231	347.109	26.67	0	0	0	0	135
DATASONIC	1784349820	284092058	0	1.57	-1.634	0.1	347.091	26.64	0	0	0	0	200
DATASONIC	1784349820	334016351	0	1.383	-1.74	0.198	347.091	26.64	0	0	0	0	045
DATAGPS	1784349820	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	041
DATASONIC	1784349820	383966727	0	1.274	-2.323	-0.007	347.068	26.6	0	0	0	0	101
DATASONIC	1784349820	433938560	0	1.077	-2.291	0.303	347.062	26.59	0	0	0	0	100
DATASONIC	1784349820	483901227	0	1.178	-2.127	-0.173	347.08	26.62	0	0	0	0	091
DATASONIC	1784349820	533871811	0	1.612	-1.879	-0.34	347.103	26.66	0	0	0	0	094
DATASONIC	1784349820	583798146	0	1.46	-2.173	-0.434	347.08	26.62	0	0	0	0	053
DATASONIC	1784349820	633765771	0	1.571	-2.356	-0.008	347.051	26.57	0	0	0	0	148
DATASONIC	1784349820	683735187	0	1.616	-2.066	-0.022	347.039	26.55	0	0	0	0	149
DATASONIC	1784349820	733689188	0	1.555	-2.279	-0.007	347.12	26.69	0	0	0	0	113
DATASONIC	1784349820	783653813	0	1.298	-2.555	-0.111	347.068	26.6	0	0	0	0	103
DATASONIC	1784349820	833620855	0	1.22	-2.345	-0.407	347.19	26.81	0	0	0	0	040
DATASONIC	1784349820	883565939	0	1.177	-2.416	-0.365	347.12	26.69	0	0	0	0	116
DATASONIC	1784349820	933536314	0	1.221	-2.25	-0.613	347.213	26.85	0	0	0	0	080
DATASONIC	1784349820	983487232	0	0.977	-2.664	-0.593	347.19	26.81	0	0	0	0	122
DATASONIC	1784349821	33455773	0	0.777	-2.618	-0.684	347.201	26.83	0	0	0	0	107
DATASONIC	1784349821	83413857	0	0.816	-2.602	-0.669	347.161	26.76	0	0	0	0	106
DATASONIC	1784349821	133369358	0	0.752	-2.535	-0.384	347.178	26.79	0	0	0	0	165
DATASONIC	1784349821	183305942	0	0.698	-2.345	-0.556	347.178	26.79	0	0	0	0	168
DATASONIC	1784349821	233286317	0	0.549	-2.354	-0.525	347.178	26.79	0	0	0	0	159
DATASONIC	1784349821	283219277	0	0.752	-2.292	-0.193	347.178	26.79	0	0	0	0	163
DATASONIC	1784349821	333190527	0	0.586	-2.448	-0.118	347.132	26.71	0	0	0	0	142
DATAGPS	1784349821	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	042
DATASONIC	1784349821	383153319	0	0.553	-2.157	-0.191	347.149	26.74	0	0	0	0	148
DATASONIC	1784349821	433103653	0	0.928	-1.864	-0.478	347.12	26.69	0	0	0	0	103
DATASONIC	1784349821	483101448	0	1.07	-2.014	-0.508	347.08	26.62	0	0	0	0	029
DATASONIC	1784349821	533033037	0	1.153	-2.168	-0.447	347.161	26.76	0	0	0	0	138
DATASONIC	1784349821	582986042	0	1.137	-2.126	-0.601	347.201	26.83	0	0	0	0	136
DATASONIC	1784349821	632942172	0	1.272	-2.412	-0.228	347.248	26.91	0	0	0	0	141
DATASONIC	1784349821	682909052	0	1.22	-2.438	-0.241	347.213	26.85	0	0	0	0	089
DATASONIC	1784349821	732863473	0	1.326	-2.334	-0.18	347.19	26.81	0	0	0	0	047
DATASONIC	1784349821	782830269	0	1.244	-2.594	-0.074	347.178	26.79	0	0	0	0	167
DATASONIC	1784349821	832808149	0	1.35	-2.459	-0.37	347.172	26.78	0	0	0	0	059
DATASONIC	1784349821	882742404	0	1.482	-2.492	-0.322	347.219	26.86	0	0	0	0	152
DATASONIC	1784349821	932691743	0	1.269	-2.263	-0.27	347.178	26.79	0	0	0	0	116
DATASONIC	1784349821	982670372	0	1.19	-2.176	-0.216	347.19	26.81	0	0	0	0	051
DATASONIC	1784349822	32617002	0	1.276	-2.278	-0.201	347.23	26.88	0	0	0	0	033
DATASONIC	1784349822	82585923	0	1.359	-2.102	-0.174	347.149	26.74	0	0	0	0	103
DATASONIC	1784349822	132529595	0	1.33	-2.133	-0.346	347.19	26.81	0	0	0	0	042
DATASONIC	1784349822	182521641	0	1.26	-1.98	-0.301	347.201	26.83	0	0	0	0	028
DATASONIC	1784349822	232442897	0	1.335	-2.14	-0.329	347.19	26.81	0	0	0	0	046
DATASONIC	1784349822	282425443	0	1.452	-2.044	0.047	347.109	26.67	0	0	0	0	094
DATASONIC	1784349822	332369823	0	1.441	-2.046	0.022	347.109	26.67	0	0	0	0	092
DATAGPS	1784349822	0	0	41.0437433333	-107.680095	1899.2	10	0.9	-14.5	0	0	043
DATASONIC	1784349822	382340702	0	1.301	-1.987	0.071	347.12	26.69	0	0	0	0	041
DATASONIC	1784349822	432303124	0	1.439	-2.299	0.161	347.068	26.6	0	0	0	0	045
DATASONIC	1784349822	482259837	0	1.452	-2.397	0	347.161	26.76	0	0	0	0	172
DATASONIC	1784349822	532239341	0	1.103	-2.447	0.016	347.219	26.86	0	0	0	0	091
DATASONIC	1784349822	582167514	0	1.13	-2.435	0.207	347.19	26.81	0	0	0	0	250
DATASONIC	1784349822	632120935	0	1.125	-2.341	0.265	347.161	26.76	0	0	0	0	088
DATASONIC	1784349822	682089940	0	1.151	-2.267	0.219	347.103	26.66	0	0	0	0	103
